Lab_Number,sample_description,parser_output,prediction,ground_truth
P2406710,"Zawartość cząstek zużyciowych mieści się w dopuszczalnym zakresie. Wysoki poziom ołowiu pochodzącego z paliwa jest sytuacją normalną dla tłokowych silników lotniczych. Zawartość dodatków na poziomie typowym dla oleju AeroShell W15W-50. W badaniu pierwiastków nie stwierdzono niepokojącego zanieczyszczenia oleju.    



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.  ","{""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2406711,"Zawartość cząstek zużyciowych mieści się w dopuszczalnym zakresie. Wysoki poziom ołowiu pochodzącego z paliwa jest sytuacją normalną dla tłokowych silników lotniczych. Zawartość dodatków na poziomie typowym dla oleju AeroShell W15W-50. W badaniu pierwiastków nie stwierdzono niepokojącego zanieczyszczenia oleju.    



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.   ","{""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2406712,"Zawartość cząstek zużyciowych mieści się w dopuszczalnym zakresie. Wysoki poziom ołowiu pochodzącego z paliwa jest sytuacją normalną dla tłokowych silników lotniczych. Zawartość dodatków na poziomie typowym dla oleju AeroShell W15W-50. W badaniu pierwiastków nie stwierdzono niepokojącego zanieczyszczenia oleju.    



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.     ","{""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2406847,"Zawartość cząstek zużyciowych mieści się w dopuszczalnym zakresie. Wysoki poziom ołowiu pochodzącego z paliwa jest sytuacją normalną dla tłokowych silników lotniczych. Zawartość dodatków na poziomie typowym dla oleju AeroShell W15W-50. W badaniu pierwiastków nie stwierdzono niepokojącego zanieczyszczenia oleju.     



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę prowadzić ewidencję dot. uzupełnień, daty wymiany oleju oraz czasu pracy oleju. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.    ","{""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2406848,"Zawartość cząstek zużyciowych mieści się w dopuszczalnym zakresie. Wysoki poziom ołowiu pochodzącego z paliwa jest sytuacją normalną dla tłokowych silników lotniczych. Zawartość dodatków na poziomie typowym dla oleju AeroShell W15W-50. W badaniu pierwiastków nie stwierdzono niepokojącego zanieczyszczenia oleju.    



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę prowadzić ewidencję dot. uzupełnień, daty wymiany oleju oraz czasu pracy oleju. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.    ","{""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2407067,"Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Podwyższona zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Zawartość dodatków w zakresie oczekiwanym dla oleju AeroShell W100.   



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.","{""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2407094,"Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Podwyższona zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Zawartość dodatków w zakresie oczekiwanym dla oleju AeroShell W15W-50. 



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.","{""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2407096,"Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Podwyższona zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. W naszej bazie danych nie posiadamy referencji oleju Phillips 20W-50 XC Victory, z tego powodu niemożliwe jest przedstawienie precyzyjnego komentarza dotyczącego oznaczonego pakietu dodatków. 



Zalecenia i wnioski:

Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.","{""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2407098,"Zawartość cząstek zużyciowych mieści się w dopuszczalnym zakresie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Zawartość dodatków w zakresie oczekiwanym dla oleju AeroShell Sport Plus 4. 



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.","{""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2407448,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej.","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2407449,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej.","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2408186,"Zawartość cząstek zużyciowych oznaczonych w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. 

Zalecenia i wnioski:

Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej.","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2408187,"Zawartość cząstek zużyciowych oznaczonych w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. 

Zalecenia i wnioski:

Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej.","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",1,W NORMIE
P2408963,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 µm) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją normalną dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę prowadzić ewidencję dot. przebiegu, uzupełnień, daty wymiany oleju oraz czasu pracy od ostatniej wymiany oleju. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2408964,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 µm) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją normalną dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę prowadzić ewidencję dot. przebiegu, uzupełnień, daty wymiany oleju oraz czasu pracy od ostatniej wymiany oleju. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",1,W NORMIE
P2408966,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 µm) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją normalną dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę prowadzić ewidencję dot. przebiegu, uzupełnień, daty wymiany oleju oraz czasu pracy od ostatniej wymiany oleju. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2408968,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 µm) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją normalną dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę prowadzić ewidencję dot. przebiegu, uzupełnień, daty wymiany oleju oraz czasu pracy od ostatniej wymiany oleju. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2408969,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 µm) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją normalną dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę prowadzić ewidencję dot. przebiegu, uzupełnień, daty wymiany oleju oraz czasu pracy od ostatniej wymiany oleju. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2408971,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 µm) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją normalną dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę prowadzić ewidencję dot. przebiegu, uzupełnień, daty wymiany oleju oraz czasu pracy od ostatniej wymiany oleju. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2408972,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 µm) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją normalną dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę prowadzić ewidencję dot. przebiegu, uzupełnień, daty wymiany oleju oraz czasu pracy od ostatniej wymiany oleju. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2408973,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 µm) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją normalną dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę prowadzić ewidencję dot. przebiegu, uzupełnień, daty wymiany oleju oraz czasu pracy od ostatniej wymiany oleju. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2408974,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 µm) wzrósł w stosunku do poprzednich badań jednak znajduje się jeszcze w dopuszczalnych limitach. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją normalną dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę prowadzić ewidencję dot. przebiegu, uzupełnień, daty wymiany oleju oraz czasu pracy od ostatniej wymiany oleju. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""metale_zużyciowe"": ""podniesiony"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",1,W NORMIE
P2408975,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 µm) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją normalną dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę prowadzić ewidencję dot. przebiegu, uzupełnień, daty wymiany oleju oraz czasu pracy od ostatniej wymiany oleju. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2408976,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 µm) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją normalną dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Proszę prowadzić ewidencję dot. przebiegu, uzupełnień, daty wymiany oleju oraz czasu pracy od ostatniej wymiany oleju. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2409328,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej.","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2409330,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Wysoka zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tego typu tłokowych silników lotniczych.

Wnioski i zalecenia:

Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej.","{""metale_zużyciowe"": ""w_normie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2409392,"Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Podwyższona zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych.



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.","{""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2409455,"Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Podwyższona zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Zawartość dodatków w zakresie oczekiwanym dla oleju AeroShell W15W-50. 



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.","{""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2409457,"Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Podwyższona zawartość ołowiu pochodzącego z paliwa jest sytuacją typową dla tłokowych silników lotniczych. Zawartość dodatków w zakresie oczekiwanym dla oleju AeroShell W15W-50. 



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.  ","{""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2409482,"Zawartość cząstek zużyciowych mieści się w dopuszczalnym zakresie. Wysoki poziom ołowiu pochodzącego z paliwa jest sytuacją normalną dla tłokowych silników lotniczych. Zawartość dodatków na poziomie typowym dla oleju AeroShell W15W-50. W badaniu pierwiastków nie stwierdzono niepokojącego zanieczyszczenia oleju.    

Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.    ","{""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P2409483,"Zawartość cząstek zużyciowych mieści się w dopuszczalnym zakresie. Wysoki poziom ołowiu pochodzącego z paliwa jest sytuacją normalną dla tłokowych silników lotniczych. Zawartość dodatków na poziomie typowym dla oleju AeroShell W15W-50. W badaniu pierwiastków nie stwierdzono niepokojącego zanieczyszczenia oleju.    

Zalecenia i wnioski:

Oznaczone parametry mieszczą się w dopuszczalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.    ","{""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""paliwo"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
