Lab_Number,sample_description,parser_output,prediction,ground_truth
P2315805," Nastąpił wzrost zawartości magnezu i molibdenu. Lepkość w normie dla klasy SAE 20. Rezerwa alkaliczna uległa wyczerpaniu. Parametr i-pH w normie. Zawartość wody w normie. Zawartość krzemu wyraźnie podwyższona, trend wzrostowy.  Zawartość miedzi lekko podwyższona. Poziom pozostałych metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5um) w normie. Indeks PQ w normie.

Wnioski i zalecenia:

Ze względu na podwyższoną zawartość krzemu zaleca się kontrolę szczelności układu doprowadzenia powietrza i wymianę wkładów filtracyjnych oraz wymianę oleju na świeży jeżeli jeszcze to nie nastąpiło. ","{""lepkość"": ""w_normie"", ""ph"": ""w_normie"", ""woda"": ""w_normie"", ""krzem"": ""podniesiony"", ""miedź"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie""}",2,UWAGA
P2316145,"Oznaczona lepkość w normie. Temperatura zapłonu w normie. Zawartość miedzi lekko podniesiona, jednak znajduje się w trendzie stabilnym. Poziom pozostałych metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. 

Wnioski i zalecenia:

Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. Proszę obserwować zmiany w następnej analizie.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""miedź"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_normie""}",1,W NORMIE
P2317058,"Lepkość w normie dla klasy SAE 40. Temperatura zapłonu na bezpiecznym poziomie. Liczba zasadowa znacznie poniżej wartości oczekiwanej, stwierdzono spadek wartości parametru w porównaniu do poprzedniego badania. Własności dyspergujące w normie. Zawartość miedzi na podwyższonym poziomie, nieznaczny przyrost w porównaniu do poprzedniego badania. Lekki wzrost zawartości glinu. Zawartość pozostałych oznaczonych pierwiastków zużyciowych w normie. Zawartość stałych zanieczyszczeń (oznaczona metodą wagową) w normie. Zawartość krzemu oraz sodu utrzymuje się na lekko podwyższonym poziomie, prawdopodobnie jest to pochodna zanieczyszczenia oleju pyłem z otoczenia, wodą lub płynem chłodniczym. Zawartość wody w normie. Na widmie w podczerwieni nie stwierdzono charakterystycznych pasm świadczących o zanieczyszczeniu oleju płynem chłodniczym.

Zalecenia i wnioski:

Zalecana jest wymiana oleju na świeży. Proszę wykonać kolejne badanie po przeprowadzeniu działań korygujących.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""miedź"": ""podniesiony"", ""metale_zużyciowe"": ""w_normie"", ""zanieczyszczenia_stałe"": ""w_normie"", ""płyn_chłodniczy"": ""lekko_podniesiony"", ""sód"": ""lekko_podniesiony"", ""krzem"": ""lekko_podniesiony"", ""woda"": ""w_normie""}",2,UWAGA
P2317293,"Oznaczona lepkość obniżona dla klasy SAE 40. Zawartość stałych ciał obcych na niskim poziomie. Liczba zasadowa w normie. Własności dyspergujące w normie. Temperatura zapłonu lekko obniżona. Zawartość wody w normie. Zawartość metalicznych produktów zużycia oznaczona w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Indeks PQ informujący o zawartości cząstek ferromagnetycznych (niezależnie od rozmiaru cząstek) w normie.

Wnioski i zalecenia:

Ze względu na obniżoną lepkość wskazana jest wymiana oleju na świeży w najbliższym możliwym terminie, jeżeli jeszcze to nie nastąpiło. Przeprowadzić kolejne badanie po 1000 mth pracy silnika od wykonania wymiany oleju.","{""lepkość"": ""obniżony"", ""stałe_ciała_obce"": ""obniżony"", ""liczba_zasadowa"": ""w_normie"", ""temperatura_zapłonu"": ""lekko_obniżony"", ""woda"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie""}",2,UWAGA
P2317294,"Oznaczona lepkość obniżona dla klasy SAE 50. Zawartość stałych ciał obcych na niskim poziomie. Liczba zasadowa w normie. Własności dyspergujące w normie. Temperatura zapłonu lekko obniżona. Zawartość wody w normie. Zawartość metalicznych produktów zużycia oznaczona w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) na podobnym poziomie w stosunku do poprzedniego badania. Indeks PQ informujący o zawartości cząstek ferromagnetycznych (niezależnie od rozmiaru cząstek) w normie.

Wnioski i zalecenia:

Ze względu na obniżoną lepkość wskazana jest wymiana oleju na świeży w najbliższym możliwym terminie, jeżeli jeszcze to nie nastąpiło. Przeprowadzić kolejne badanie po 1000 mth pracy silnika od wykonania wymiany oleju.","{""lepkość"": ""obniżony"", ""stałe_ciała_obce"": ""obniżony"", ""liczba_zasadowa"": ""w_normie"", ""temperatura_zapłonu"": ""lekko_obniżony"", ""woda"": ""w_normie"", ""pq_indeks"": ""w_normie""}",2,UWAGA
P2317387,"Lepkość w zakresie granicznym klasy SAE 50. Temperatura zapłonu w normie. Zawartość cząstek zużyciowych na dopuszczalnym poziomie. Na widmie w podczerwieni nie stwierdzono charakterystycznych pasm świadczących o zanieczyszczeniu oleju płynem chłodniczym. 



Zalecenia i wnioski:

Olej kwalifikuje się do dalszej eksploatacji. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_zakresie_granicznym"", ""temperatura_zapłonu"": ""w_normie"", ""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",0,W NORMIE
P2319013,"Lepkość w zakresie granicznym dla klasy SAE 40. Temperatura zapłonu w normie. Liczba zasadowa na bezpiecznym poziomie. Zawartość stałych zanieczyszczeń w normie. Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Zawartość wody w normie. Na widmie w podczerwieni nie stwierdzono charakterystycznych zmian świadczących o zanieczyszczeniu oleju płynem chłodniczym.



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w akceptowalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.     ","{""lepkość"": ""w_zakresie_granicznym"", ""temperatura_zapłonu"": ""w_normie"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""zanieczyszczenia_stałe"": ""w_normie"", ""woda"": ""w_normie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",0,W NORMIE
P2319171,"Lepkość w zakresie typowym dla klasy SAE 40. Wskaźnik lepkości na poziomie oczekiwanym. Temperatura zapłonu obniżona, co jest typowym zjawiskiem dla silników benzynowych w czasie eksploatacji. Oznaczony poziom dodatków oraz widmo w podczerwieni dobrze korelują z dostarczoną referencją oleju świeżego. Liczba zasadowa na wysokim, bezpiecznym poziomie. Własności dyspergujące w normie. Na widmie w podczerwieni nie stwierdzono zmian wskazujących na zanieczyszczenie oleju płynem chłodniczym. Zawartość wody na dopuszczalnym poziomie. Zawartość stałych zanieczyszczeń (oznaczona metodą wagową) w normie. Lekko podwyższona zawartość krzemu. Zawartość cząstek zużyciowych na dopuszczalnym poziomie.



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w akceptowalnych zakresach, nie wskazują na kondycję oleju jako przyczynę zaistniałej awarii.","{""lepkość"": ""w_normie"", ""wskaźnik_lepkości"": ""w_normie"", ""temperatura_zapłonu"": ""obniżony"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""płyn_chłodniczy"": ""brak_wykrycia"", ""woda"": ""w_dopuszczalnym_zakresie"", ""zanieczyszczenia_stałe"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_dopuszczalnym_zakresie""}",1,W NORMIE
P2319495,"Własności reologiczne (lepkość oraz wskaźnik lepkości) w normie. Rezerwa alkaliczna na bezpiecznym poziomie. Zawartość wody lekko podniesiona (może mieć to związek z przesłanym pojemnik na próbkę), jednak na jeszcze akceptowalnym poziomie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. 

Wnioski i zalecenia:

Olej kwalifikuje się do dalszej eksploatacji. W celu obserwacji trendu zalecane jest pobranie i przysłanie próbki kontrolne nie później niż za 200h pracy. Próbki należy pobierać wyłącznie do pojemników gwarantujących reprezentatywność próbki.","{""lepkość"": ""w_normie"", ""wskaźnik_lepkości"": ""w_normie"", ""rezerwa_alkaliczna"": ""w_zakresie_bezpiecznym"", ""woda"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_normie""}",0,W NORMIE
P2320682,"Lepkość w 100°C w zakresie typowym dla klasy SAE 40. Wskaźnik lepkości jest typowy dla olejów wielosezonowych. Nie podaliście Państwo dokładnej nazwy eksploatowanego oleju i z tego powodu niemożliwe jest porównanie oznaczonej liczba zasadowej do wartości parametru w oleju świeżym, oznaczona wartość mieści się na bezpiecznym poziomie. Zawartość miedzi znacznie podwyższona, trend rosnący. Zawartość pozostałych oznaczonych pierwiastków zużyciowych oraz indeks PQ (informujący o zawartości cząstek ferromagnetycznych bez względu na rozmiar) w normie. Własności dyspergujące w normie. Zawartość stałych zanieczyszczeń podwyższona. Lekko podwyższona  zawartość sodu oraz potasu. Zawartość wody w normie. Na widmie w podczerwieni nie stwierdzono charakterystycznych zmian świadczących o zanieczyszczeniu oleju płynem chłodniczym.



Zalecenia i wnioski:

Zalecana jest wymiana oleju na świeży, kontrola stanu układu chłodzenia silnika. Proszę wykonać kolejne badanie po przeprowadzeniu działań korygujących.  ","{""lepkość"": ""w_normie"", ""miedź"": ""podniesiony"", ""pq_indeks"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""zanieczyszczenia_stałe"": ""podniesiony"", ""sód"": ""lekko_podniesiony"", ""potas"": ""lekko_podniesiony"", ""woda"": ""w_normie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",2,UWAGA
P2320868,"Lepkość w zakresie granicznym klasy SAE 40. Wskaźnik lepkości zgodny z wartością deklarowaną przez producenta oleju. Temperatura zapłonu na bezpiecznym poziomie. Liczba zasadowa na bezpiecznym poziomie. Własności dyspergujące w normie. Zawartość cząstek zużyciowych na dopuszczalnym poziomie. Zawartość stałych zanieczyszczeń w normie. Zawartość wody w normie. Na widmie w podczerwieni nie stwierdzono charakterystycznych pasm świadczących o zanieczyszczeniu oleju płynem chłodniczym. Nie stwierdzono podwyższonej zawartości pierwiastków sugerujących zanieczyszczenie oleju płynem chłodniczym.





Zalecenia i wnioski:

Oznaczone parametry mieszczą się w akceptowalnych zakresach. Olej kwalifikuje się do dalszej eksploatacji. Zalecana jest obserwacja zmian w kolejnych badaniach zgodnie z przyjętym harmonogramem.","{""lepkość"": ""w_zakresie_granicznym"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""zanieczyszczenia_stałe"": ""w_normie"", ""woda"": ""w_normie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",1,W NORMIE
P2320925,"Lepkość w zakresie typowym klasy SAE 40. Temperatura zapłonu na bezpiecznym poziomie. Zawartość cząstek zużyciowych wzrosła jedynie nieznacznie w porównaniu do poprzednich analiz i mieści się w dopuszczalnym zakresie. Lekko podwyższona zawartość sodu, prawdopodobnie jest to pochodna zanieczyszczenia oleju wodą, płynem chłodniczym lub pyłem z otoczenia. Na widmie w podczerwieni nie stwierdzono charakterystycznych pasm świadczących o zanieczyszczeniu oleju płynem chłodniczym. 



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w akceptowalnych zakresach. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""metale_zużyciowe"": ""podniesiony"", ""płyn_chłodniczy"": ""lekko_podniesiony"", ""sód"": ""lekko_podniesiony""}",0,W NORMIE
P2400472,"Lepkość w normie dla klasy SAE 40. Temperatura zapłonu na bezpiecznym poziomie. Liczba zasadowa znacznie poniżej wartości oczekiwanej. Własności dyspergujące w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Zawartość stałych zanieczyszczeń (oznaczona metodą wagową) w normie. Zawartość sodu lekko podwyższona, prawdopodobnie jest to pochodna zanieczyszczenia oleju pyłem z otoczenia, wodą lub płynem chłodniczym. Zawartość wody w normie. Na widmie w podczerwieni nie stwierdzono charakterystycznych pasm świadczących o zanieczyszczeniu oleju płynem chłodniczym.

Zalecenia i wnioski:

Zalecana jest wymiana oleju na świeży. Proszę wykonać kolejne badanie po przeprowadzeniu działań korygujących.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""metale_zużyciowe"": ""w_normie"", ""zanieczyszczenia_stałe"": ""w_normie"", ""płyn_chłodniczy"": ""lekko_podniesiony"", ""sód"": ""lekko_podniesiony"", ""woda"": ""w_normie""}",0,UWAGA
P2400475,"Lepkość lekko powyżej zakresu typowego dla klasy SAE 40. Temperatura zapłonu na bezpiecznym poziomie. Widmo w podczerwieni nieczytelne ze względu na wysoką zawartość sadzy w oleju. Lekko podwyższona zawartość potasu, prawdopodobnie jest to pochodna zanieczyszczenia oleju płynem chłodniczym, wodą lub pyłem z otoczenia. Podwyższona zawartość glinu. Zawartość pozostałych oznaczonych pierwiastków zużyciowych oraz indeks PQ (informujący o zawartości cząstek ferromagnetycznych bez względu na rozmiar) na dopuszczalnym poziomie.



Zalecenia i wnioski:

Proszę rozważyć wyminę oleju na świeży. W przypadku dalszej eksploatacji oleju wskazana jest wymiana filtru oleju, obserwacja zmian w kolejnym badaniu po 250mth.","{""temperatura_zapłonu"": ""w_zakresie_bezpiecznym"", ""płyn_chłodniczy"": ""lekko_podniesiony"", ""potas"": ""lekko_podniesiony"", ""glin"": ""podniesiony"", ""pq_indeks"": ""w_dopuszczalnym_zakresie"", ""metale_zużyciowe"": ""w_dopuszczalnym_zakresie""}",1,UWAGA
P2400481,"Oznaczona lepkość obniżona dla oleju klasy SAE 50. Temperatura zapłonu lekko obniżona. Zawartość sodu podwyższona, może świadczyć o zanieczyszczeniu próbki płynem chłodniczym. Zawartość żelaza, miedzi i ołowiu podwyższona. Poziom pozostałych metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5um) w normie. Indeks PQ, informujący o magnetycznych ferrocząstkach (niezależnie od rozmiaru cząstek) podwyższony.

Zalecenia i wnioski:

Olej nie kwalifikuje się do dalszej eksploatacji - proszę wymienić olej  na świeży. Proszę przeprowadzić kontrolę szczelności układu doprowadzania paliwa oraz inspekcję układu chłodniczego. Przeprowadzić kolejne badanie po wykonaniu zabiegów korygujących.","{""lepkość"": ""obniżony"", ""temperatura_zapłonu"": ""lekko_obniżony"", ""płyn_chłodniczy"": ""podniesiony"", ""sód"": ""podniesiony"", ""żelazo"": ""podniesiony"", ""miedź"": ""podniesiony"", ""ołów"": ""podniesiony"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""podniesiony""}",2,UWAGA
P2400599,"Lepkość w zakresie granicznym klasy SAE 40. Temperatura zapłonu w normie. Zawartość cząstek zużyciowych na dopuszczalnym poziomie. Na widmie w podczerwieni nie stwierdzono charakterystycznych pasm świadczących o zanieczyszczeniu oleju płynem chłodniczym. 



Zalecenia i wnioski:

Olej kwalifikuje się do dalszej eksploatacji. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_zakresie_granicznym"", ""temperatura_zapłonu"": ""w_normie"", ""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",0,W NORMIE
P2400690,"Oznaczona lepkość wskazuje na olej klasy SAE 30. Rezerwa alkaliczna na bezpiecznym poziomie. Temperatura zapłonu w normie. Lekko podwyższony poziom sodu. Zawartość wody w normie. Zawartość żelaza i miedzi podwyższona. Poziom pozostałych metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5um) w normie. Indeks PQ, informujący o magnetycznych ferrocząstkach (niezależnie od rozmiaru cząstek) podwyższony.

Zalecenia i wnioski:

Ze względu na przekroczenia parametrów dopuszczalnych, olej nie kwalifikuje się do dalszej eksploatacji. Należy niezwłocznie podjąć działania korygujące polegające na wymianie oleju na świeży (zgodny z instrukcją obsługi) oraz poinformowanie serwisu o przeprowadzonej wymianie lub przeprowadzenie wymiany oleju pod nadzorem przedstawiciela serwisu.","{""lepkość"": ""w_normie"", ""rezerwa_alkaliczna"": ""w_zakresie_bezpiecznym"", ""temperatura_zapłonu"": ""w_normie"", ""sód"": ""lekko_podniesiony"", ""woda"": ""w_normie"", ""żelazo"": ""podniesiony"", ""miedź"": ""podniesiony"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""podniesiony""}",2,UWAGA
P2401389,"Lepkość w zakresie typowym dla klasy SAE 40. Temperatura zapłonu w normie. Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Lekko podwyższona zawartość krzemu, prawdopodobne pochodzenie to pył z otoczenia. Nie stwierdzono niepokojąco podwyższonej zawartości pierwiastków sugerujących zanieczyszczenie oleju płynem chłodniczym.

Zalecenia i wnioski:

Oznaczone parametry mieszczą się w akceptowalnych zakresach. Zalecana jest obserwacja zmian w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""płyn_chłodniczy"": ""brak_wykrycia""}",0,W NORMIE
P2401437,Oznaczona lepkość w zakresie granicznym dla oleju klasy SAE 40. Temperatura zapłonu w normie. Liczba zasadowa na bezpiecznym poziomie. Zawartość stałych ciał obcych w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5um) w normie. Zawartość wody w normie.,"{""lepkość"": ""w_zakresie_granicznym"", ""temperatura_zapłonu"": ""w_normie"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""stałe_ciała_obce"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""woda"": ""w_normie""}",0,W NORMIE
