Lab_Number,sample_description,parser_output,prediction,ground_truth
P2312220,"Oznaczona lepkość oleju w normie dla klasy SAE 20. Temperatura zapłonu w normie. Zawartość dodatków na poziomie oczekiwanym. Rezerwa alkaiczna uległa wyczerpaniu. Zawartość cząstek zużyciowych w dopuszczalnym zakresie, nie stwierdzono znacznego przyrostu zawartości w porównaniu do poprzedniego badania. Na widmie w podczerwieni nie stwierdzono charakterystycznych zmian świadczących o zanieczyszczeniu oleju płynem chłodniczym. 



Zalecenia i wnioski:

Z uwagi na wyczerpanie się rezerwy alkalicznej, proszę wymienić olej na świeży, jeśli wymiana jeszcze nie nastąpiła. Proszę skrócić interwał pomiędzy wymianami oleju.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",2,UWAGA
P2312252,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Wysoki poziom ołowiu pochodzi z paliwa lotniczego i jest to sytuacja normalna dla tego typu tłokowych silników lotniczych jednak oznaczona zawartość przekracza oczekiwaną.   
Wnioski i zalecenia:
Proszę obserwować zmiany trendu w następnej analizie. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""metale_zużyciowe"": ""w_normie""}",0,WSKAZÓWKA
P2312379,"Oznaczona lekko obniżona dla klasy SAE 40. Zawartość stałych ciał obcych w normie. Liczba zasadowa w normie. Własności dyspergujące w normie. Temperatura zapłonu w normie. Zawartość wody w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Indeks PQ w normie.

Wnioski i zalecenia:

Obserwować zmiany lepkości w kolejnym badaniu. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. Proszę obserwować zmiany w następnej analizie.","{""stałe_ciała_obce"": ""w_normie"", ""liczba_zasadowa"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""woda"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie""}",1,WSKAZÓWKA
P2312927,"Oznaczona lepkość podwyższona dla klasy SAE 40, wskazuje na olej klasy SAE 50. Temperatura zapłonu w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków w normie.
Wnioski i zalecenia:
Zweryfikować informacje dot. stosowanego oleju oraz wymagania producenta urządzenia dotyczące lepkości, w razie konieczności przeprowadzić wymianę na świeży. ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""metale_zużyciowe"": ""w_normie""}",1,WSKAZÓWKA
P2313245,"Lepkość mieści się w zakresie dopuszczalnym dla klasy SAE 50. Temperatura zapłonu na poziomie akceptowalnym. Nie stwierdzono niepokojąco podwyższonej zawartości cząstek zużyciowych. Na widmie w podczerwieni nie stwierdzono zmian świadczących o zanieczyszczeniu oleju płynem chłodniczym.



Zalecenia i wnioski:

Olej kwalifikuje się do dalszej eksploatacji jednak ze względu na zawartość parametrów w zakresach bliskich granic ostrzegawczych zalecana jest obserwacja zmian w kolejnym badaniu po 500mth. ","{""lepkość"": ""w_dopuszczalnym_zakresie"", ""temperatura_zapłonu"": ""w_akceptowalnym_zakresie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",1,WSKAZÓWKA
P2313530,"Lepkość w zakresie typowym dla klasy SAE 40. Temperatura zapłonu w normie. Liczba zasadowa mieści się w bezpiecznym zakresie. Własności dyspergujące pogorszone. Zawartość stałych zanieczyszczeń w normie. Zawartość wody w normie. W porównaniu do poprzednich badań nie stwierdzono niepokojącego przyrostu zawartości cząstek zużyciowych. Widmo w podczerwieni mało czytelne ze względu na zawartość sadzy. Nie stwierdzono niepokojąco podwyższonej zawartości pierwiastków sugerujących zanieczyszczenie oleju płynem chłodniczym.





Zalecenia i wnioski:

Proszę obserwować zmiany w następnym badaniu. Zalecane jest przeprowadzenie następnej analizy po kolejnych 500mth.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""liczba_zasadowa"": ""w_zakresie_bezpiecznym"", ""zanieczyszczenia_stałe"": ""w_normie"", ""woda"": ""w_normie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",0,WSKAZÓWKA
P2313539,"Lepkość powyżej zakresu typowego dla klasy SAE 30, wskazuje na olej klasy SAE 40. Temperatura zapłonu w normie. Nie stwierdzono podwyższonej zawartości cząstek zużyciowych. Na widmie w podczerwieni nie stwierdzono charakterystycznych zmian świadczących o zanieczyszczeniu oleju płynem chłodniczym.

Zalecenia i  wnioski:

Skontrolować zalecenia dot. wymaganej lepkości, jeśli jest niezgodna to należy wymienić olej na świeży. Proszę obserwować zmiany w kolejnym badaniu zgodnie z przyjętym harmonogramem diagnostyki.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",0,WSKAZÓWKA
P2313697,"Zawartość dodatków uszlachetniających różni się znacząco w porównaniu z poprzednim analizami - wskazuje na olej inny niż będący wcześniej w eksploatacji. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Wysoki poziom ołowiu pochodzi z paliwa i jest to sytuacja normalna dla tego typu tłokowych silników lotniczych.    

Wnioski i zalecenia:

Proszę zweryfikować informacje dot. stosowanego oleju oraz podawać jego pełną nazwę. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""metale_zużyciowe"": ""w_normie""}",1,WSKAZÓWKA
P2313705,"Zawartość miedzi na poziomie akceptowalnym jednak biorąc pod uwagę czas pracy od wymiany oleju może sugerować wzrost dynamiki przyrostu parametru. Pozostałe oznaczone parametry mieszczą się w dopuszczalnych zakresach.



Zalecenia i wnioski:

Wskazana jest obserwacja zmian w następnym badaniu po kolejnych 250mth. ","{""miedź"": ""w_akceptowalnym_zakresie""}",1,WSKAZÓWKA
P2313821,"Oznaczona lepkość w normie dla klasy SAE 40, jest obniżona dla oleju klasy SAE 50. Zawartość stałych ciał obcych w normie. Liczba zasadowa w normie. Własności dyspergujące w normie. Temperatura zapłonu w zakresie akceptowalnym. Zawartość wody w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Indeks PQ informujący o zawartości cząstek ferromagnetycznych (niezależnie od rozmiaru cząstek) w normie.

Wnioski i zalecenia:

Zweryfikować czy oznaczona lepkość spełnia wymagania producenta urządzenia, jeśli nie, to należy wymienić olej na świeży. Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. Proszę obserwować zmiany w następnej analizie.","{""lepkość"": ""w_normie"", ""stałe_ciała_obce"": ""w_normie"", ""liczba_zasadowa"": ""w_normie"", ""temperatura_zapłonu"": ""w_akceptowalnym_zakresie"", ""woda"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie""}",1,WSKAZÓWKA
P2313862,"Oznaczona lepkość w normie dla oleju klasy SAE 40. Temperatura zapłonu w normie. Odnotowano wzrost zawartości miedzi w stosunku do poprzedniej analizy. Poziom pozostałych metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5um) w normie.

Wnioski i zalecenia:

W celu obserwacji trendu zawartości miedzi zaleca się przeprowadzić kolejne badanie za około 500mth. Proszę obserwować zmiany w następnej analizie.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""metale_zużyciowe"": ""w_normie""}",1,WSKAZÓWKA
P2314015,"Oznaczona lepkość wskazuje na olej klasy SAE 30. Temperatura zapłonu w normie. Rezerwa alkaliczna w zakresie granicznym. Zawartość wody (0,04%) w normie. Indeks PQ (informujący o zawartości cząstek ferromagnetycznych bez względu na rozmiar) w normie. Zawartość cząstek zużyciowych (oznaczona w badaniu pierwiastków, cząstki <5µm) w normie. Nie stwierdzono zanieczyszczenia oleju płynem chłodniczym.

Zalecenia i wnioski:

Proszę zweryfikować wymagania dotyczące lepkości eksploatowanego oleju. Jeżeli lepkość spełnia wymagania olej kwalifikuje się do dalszej eksploatacji - w tej sytuacji proszę obserwować zmiany oraz przeprowadzić wymianę oleju zgodnie z przyjętym harmonogramem. W przeciwnym razie należy niezwłocznie podjąć działania korygujące polegające na wymianie oleju na świeży (zgodny z instrukcją obsługi) oraz poinformowanie serwisu o przeprowadzonej wymianie lub przeprowadzenie wymiany oleju pod nadzorem przedstawiciela serwisu.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""rezerwa_alkaliczna"": ""w_zakresie_granicznym"", ""woda"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",1,WSKAZÓWKA
P2314028,"Oznaczona lepkość dla klasy SAE 40 w normie. Temperatura zapłonu w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków w normie.
Wnioski i zalecenia:
Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. Proszę obserwować zmiany w następnej analizie.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""metale_zużyciowe"": ""w_normie""}",1,W NORMIE
P2314196,"Oznaczona lepkość dla klasy SAE 40 w zakresie granicznym. Wskaźnik lepkości na oczekiwanym poziomie. Rezerwa alkaliczna w normie. Zawartość wody w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5µm) znajduje się normie jednak przy małej ilości przepracowanych godzin.

Wnioski i zalecenia:

W krótkim okresie eksploatacji licząc od ostatniej wymiany oleju wykryto obecność metali zużyciowych. W celu weryfikacji dynamiki zużycia smarowanych elementów zalecane jest przeprowadzenie kolejnego badania za 500 godzin pracy silnika. Obserwować zmiany trendu w kolejnym badaniu. ","{""lepkość"": ""w_zakresie_granicznym"", ""rezerwa_alkaliczna"": ""w_normie"", ""woda"": ""w_normie""}",0,WSKAZÓWKA
P2314745,"Lepkość mieści się w zakresie typowym dla klasy SAE 40. Temperatura zapłonu na dopuszczalnym poziomie.  Na widmie w podczerwieni stwierdzono zmiany sugerujące podwyższoną zawartość komponentów oleju napędowego, nie stwierdzono zmian wskazujących na zanieczyszczenie płynem chłodniczym. Nie stwierdzono niepokojąco podwyższonego poziomu pierwiastków typowych dla płynów chłodniczych. W porównaniu do poprzedniego badania nie stwierdzono znaczącego przyrostu zawartości cząstek zużyciowych. 



Zalecenia i wnioski:

Oznaczone parametry mieszczą się w akceptowalnych zakresach. Olej kwalifikuje się do dalszej eksploatacji jednak zalecana jest obserwacja zmian w kolejnym badaniu nie później niż po 500mth. ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_dopuszczalnym_zakresie"", ""olej_napędowy"": ""brak_wykrycia"", ""płyn_chłodniczy"": ""brak_wykrycia""}",0,WSKAZÓWKA
P2314976,"Zawartość dodatków uszlachetniających różni się od wartości referencyjnych dla oleju Shell Rimula R4 X 15W-40. Oznaczona lepkość dla klasy SAE 40 w normie. Temperatura zapłonu w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków w normie.

Wnioski i zalecenia:

Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""metale_zużyciowe"": ""w_normie""}",0,WSKAZÓWKA
P2315083,"Lepkość w zakresie granicznym klasy SAE 40. Temperatura zapłonu na akceptowalnym poziomie. Liczba zasadowa na poziomie dopuszczalnym dla oleju klasy CF. Własności dyspergujące w normie. Zawartość stałych zanieczyszczeń w normie. Zawartość wody w normie. W porównaniu do poprzedniego badania nie stwierdzono znaczącego przyrostu zawartości cząstek zużyciowych, mieści się ona w dopuszczalnym zakresie. Na widmie w podczerwieni nie stwierdzono charakterystycznych pasm świadczących o zanieczyszczeniu oleju płynem chłodniczym.



Zalecenia i wnioski:

Olej kwalifikuje się do dalszej eksploatacji jednak wskazana jest obserwacja zmian w kolejnym badaniu po 500mth.","{""lepkość"": ""w_zakresie_granicznym"", ""temperatura_zapłonu"": ""w_akceptowalnym_zakresie"", ""liczba_zasadowa"": ""w_dopuszczalnym_zakresie"", ""zanieczyszczenia_stałe"": ""w_normie"", ""woda"": ""w_normie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",0,WSKAZÓWKA
P2315182,"Oznaczona lepkość dla oleju klasy SAE 40 w normie. Temperatura zapłonu w normie. Zawartość sodu oraz miedzi na niższym poziomie niż w badaniu poprzednim, co może być wynikiem wymywania zanieczyszczeń po poprzednim zalaniu. Poziom pozostałych metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5um) w normie. 

Wnioski i zalecenia:

Proszę monitorować zawartość pierwiastków w kolejnym badaniu wykonanym za 250mth pracy silnika w celu oceny dynamiki starzenia i/lub wykluczenia ewentualnych awarii/uszkodzeń.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""metale_zużyciowe"": ""w_normie""}",1,WSKAZÓWKA
P2315272,"Lepkość w zakresie typowym dla klasy SAE 40. Rezerwa alkaliczna (wzajemna relacja liczby zasadowej oraz liczby kwasowej) uległa wyczerpaniu. Zawartość cząstek metalicznych oznaczona w badaniu pierwiastków (cząstki <5µm) oraz indeks PQ (informujący o zawartości cząstek ferromagnetycznych bez względu na rozmiar) w normie.

Zalecenia i wnioski:

Olej nie kwalifikuje się do dalszej eksploatacji, należy wymienić olej na świeży. Proszę wykonać kolejne badanie po przeprowadzeniu działań korygujących.","{""lepkość"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""metale_zużyciowe"": ""w_normie""}",2,UWAGA
P2315348,"Zawartość dodatków uszlachetniających na poziomie oczekiwanym dla oleju AeroShell W15W-50. Poziom metalicznych produktów oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie jednak przy małej ilości przepracowanych godzin. Wysoki poziom ołowiu pochodzi z paliwa lotniczego i jest to sytuacja normalna dla tego typu tłokowych silników lotniczych jednak oznaczona wartość przy mniejszej ilości przepracowanych godzin przekracza oczekiwaną.  
Wnioski i zalecenia: 
Obserwować zmiany trendu w kolejnym badaniu po 50 godzinach pracy silnika.","{""dodatki_uszlachetniające"": ""w_normie""}",0,WSKAZÓWKA
P2315349,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Wysoki poziom ołowiu pochodzi z paliwa lotniczego i jest to sytuacja normalna dla tego typu tłokowych silników lotniczych. Zaobserwowano wzrost poziomu konsumpcji oleju w stosunku do poprzednich badań 
Wnioski i zalecenia:
Zweryfikować informację producenta silnika dot. dopuszczalnej konsumpcji oleju. Obserwować zmiany trendu w następnej analizie.  Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""metale_zużyciowe"": ""w_normie""}",0,WSKAZÓWKA
P2315350,"Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarze <5 mikronów) w normie. Wysoki poziom ołowiu pochodzi z paliwa lotniczego i jest to sytuacja normalna dla tego typu tłokowych silników lotniczy. Konsumpcja  oleju utrzymuje się na podobnym poziomie w stosunku do poprzedniego badania.
Wnioski i zalecenia:
Zweryfikować informację producenta silnika dot. dopuszczalnej konsumpcji oleju. Obserwować zmiany trendu w następnej analizie.  Przeprowadzić kolejne badanie zgodnie z harmonogramem diagnostyki olejowej. ","{""metale_zużyciowe"": ""w_normie""}",0,WSKAZÓWKA
P2315634,"Lepkość w zakresie typowym dla klasy SAE 40. Temperatura zapłonu na akceptowalnym poziomie. Zawartość cząstek zużyciowych na dopuszczalnym poziomie. Widmo w podczerwieni mało czytelne ze względu na zawartość sadzy. Nie stwierdzono podwyższonej zawartości pierwiastków sugerujących zanieczyszczenie oleju płynem chłodniczym.



Zalecenia i wnioski:

Olej warunkowo kwalifikuje się do dalszej eksploatacji. Wskazana jest obserwacja zmian w kolejnym badaniu po 500mth.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_akceptowalnym_zakresie"", ""metale_zużyciowe"": ""w_dopuszczalnym_zakresie"", ""płyn_chłodniczy"": ""brak_wykrycia""}",1,WSKAZÓWKA
P2315656,"Oznaczona lepkość w normie dla oleju klasy SAE 40. Temperatura zapłonu w zakresie akceptowalnym. Liczba zasadowa w zakresie akceptowalnym. Własności dyspergujące pogorszone. Zawartość stałych ciał obcych niemożliwa do oznaczenia ze względu na wysoką zawartość sadzy. Zawartość wody w normie. Poziom metalicznych produktów zużycia oznaczony w badaniu pierwiastków (cząstki o rozmiarach <5um) w normie, trend stabilny. Indeks PQ, informujący o zawartości cząstek ferromagnetycznych (niezależnie od rozmiaru cząstek) w normie. Widmo IR wskazuje na zwiększoną zawartość sadzy.

Zalecenia i wnioski:

Zalecam kontrolę i ewentualną wymianę wkładów filtracyjnych oraz przeprowadzenie kolejnego badania za 500 mth.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_akceptowalnym_zakresie"", ""liczba_zasadowa"": ""w_akceptowalnym_zakresie"", ""woda"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie""}",1,WSKAZÓWKA
